visitorid,itemid,recommendation_score
1046447,337166,1.0
1046447,301547,1.0
1046447,118633,1.0
1046447,39207,1.0
1046447,69081,1.0
1046447,143316,1.0
1046447,256694,1.0
1046447,97890,1.0
1046447,55072,1.0
1046448,358819,4.0
1046448,337166,1.0
1046448,301547,1.0
1046448,118633,1.0
1046448,39207,1.0
1046448,69081,1.0
1046448,143316,1.0
1046448,256694,1.0
1046448,97890,1.0
1046448,55072,1.0
1046666,358819,4.0
1046666,337166,1.0
1046666,301547,1.0
1046666,118633,1.0
1046666,39207,1.0
1046666,69081,1.0
1046666,143316,1.0
1046666,256694,1.0
1046666,97890,1.0
1046666,55072,1.0
1047189,358819,4.0
1047189,138416,1.0
1047189,118633,1.0
1047189,462964,1.0
1047189,39207,1.0
1047189,143316,1.0
1047189,256694,1.0
1047189,97890,1.0
1047189,55072,1.0
1047189,311886,1.0
1047284,358819,4.0
1047284,337166,1.0
1047284,301547,1.0
1047284,118633,1.0
1047284,39207,1.0
1047284,69081,1.0
1047284,143316,1.0
1047284,256694,1.0
1047284,97890,1.0
1047284,55072,1.0
1047288,358819,4.0
1047288,337166,1.0
1047288,301547,1.0
1047288,118633,1.0
1047288,39207,1.0
1047288,69081,1.0
1047288,143316,1.0
1047288,256694,1.0
1047288,97890,1.0
1047288,55072,1.0
1048698,119736,91.0
1048698,409804,35.0
1048698,213834,34.0
1048698,439963,32.0
1048698,355994,30.0
1048698,235559,27.0
1048698,65021,25.0
1048698,338395,25.0
1048698,282385,22.0
1048698,442725,21.0
1048881,358819,4.0
1048881,337166,1.0
1048881,301547,1.0
1048881,118633,1.0
1048881,39207,1.0
1048881,69081,1.0
1048881,143316,1.0
1048881,256694,1.0
1048881,97890,1.0
1048881,55072,1.0
1049049,358819,4.0
1049049,337166,1.0
1049049,301547,1.0
1049049,118633,1.0
1049049,39207,1.0
1049049,69081,1.0
1049049,143316,1.0
1049049,256694,1.0
1049049,97890,1.0
1049049,55072,1.0
1049655,358819,4.0
1049655,337166,1.0
1049655,301547,1.0
1049655,118633,1.0
1049655,39207,1.0
1049655,69081,1.0
1049655,143316,1.0
1049655,256694,1.0
1049655,97890,1.0
1049655,55072,1.0
1049702,358819,4.0
1049702,337166,1.0
1049702,301547,1.0
1049702,118633,1.0
1049702,39207,1.0
1049702,69081,1.0
1049702,143316,1.0
1049702,256694,1.0
1049702,97890,1.0
1049702,55072,1.0
1050280,358819,4.0
1050280,337166,1.0
1050280,301547,1.0
1050280,118633,1.0
1050280,39207,1.0
1050280,69081,1.0
1050280,143316,1.0
1050280,256694,1.0
1050280,97890,1.0
1050280,55072,1.0
1050405,358819,4.0
1050405,337166,1.0
1050405,301547,1.0
1050405,118633,1.0
1050405,39207,1.0
1050405,69081,1.0
1050405,143316,1.0
1050405,256694,1.0
1050405,97890,1.0
1050405,55072,1.0
1051249,358819,4.0
1051249,128222,1.0
1051249,175356,1.0
1051249,39207,1.0
1051249,287279,1.0
1051249,143316,1.0
1051249,256694,1.0
1051249,97890,1.0
1051249,55072,1.0
1051249,311886,1.0
1051324,358819,4.0
1051324,174538,2.0
1051324,195842,2.0
1051324,39207,1.0
1051324,143316,1.0
1051324,256694,1.0
1051324,97890,1.0
1051324,55072,1.0
1051324,311886,1.0
1051324,380693,1.0
1051828,358819,4.0
1051828,337166,1.0
1051828,301547,1.0
1051828,118633,1.0
1051828,39207,1.0
1051828,69081,1.0
1051828,143316,1.0
1051828,256694,1.0
1051828,97890,1.0
1051828,55072,1.0
1052041,358819,4.0
1052041,337166,1.0
1052041,301547,1.0
1052041,118633,1.0
1052041,39207,1.0
1052041,69081,1.0
1052041,143316,1.0
1052041,256694,1.0
1052041,97890,1.0
1052041,55072,1.0
1052299,358819,4.0
1052299,337166,1.0
1052299,301547,1.0
1052299,118633,1.0
1052299,39207,1.0
1052299,69081,1.0
1052299,143316,1.0
1052299,256694,1.0
1052299,97890,1.0
1052299,55072,1.0
1052318,358819,4.0
1052318,337166,1.0
1052318,301547,1.0
1052318,118633,1.0
1052318,39207,1.0
1052318,69081,1.0
1052318,143316,1.0
1052318,256694,1.0
1052318,97890,1.0
1052318,55072,1.0
1052336,358819,4.0
1052336,337166,1.0
1052336,301547,1.0
1052336,118633,1.0
1052336,39207,1.0
1052336,69081,1.0
1052336,143316,1.0
1052336,256694,1.0
1052336,97890,1.0
1052336,55072,1.0
1052615,358819,4.0
1052615,118633,1.0
1052615,39207,1.0
1052615,143316,1.0
1052615,256694,1.0
1052615,97890,1.0
1052615,55072,1.0
1052615,311886,1.0
1052615,380693,1.0
1052615,202168,1.0
1052680,358819,4.0
1052680,39207,1.0
1052680,235664,1.0
1052680,143316,1.0
1052680,256694,1.0
1052680,97890,1.0
1052680,55072,1.0
1052680,311886,1.0
1052680,380693,1.0
1052680,202168,1.0
1052691,358819,4.0
1052691,337166,1.0
1052691,301547,1.0
1052691,118633,1.0
1052691,39207,1.0
1052691,69081,1.0
1052691,143316,1.0
1052691,256694,1.0
1052691,97890,1.0
1052691,55072,1.0
1052767,358819,4.0
1052767,39207,1.0
1052767,143316,1.0
1052767,256694,1.0
1052767,97890,1.0
1052767,55072,1.0
1052767,311886,1.0
1052767,380693,1.0
1052767,202168,1.0
1052767,296217,1.0
1053229,358819,4.0
1053229,337166,1.0
1053229,301547,1.0
1053229,118633,1.0
1053229,39207,1.0
1053229,69081,1.0
1053229,143316,1.0
1053229,256694,1.0
1053229,97890,1.0
1053229,55072,1.0
1053513,358819,4.0
1053513,337166,1.0
1053513,301547,1.0
1053513,118633,1.0
1053513,39207,1.0
1053513,69081,1.0
1053513,143316,1.0
1053513,256694,1.0
1053513,97890,1.0
1053513,55072,1.0
1053791,80299,1.0
1053791,438203,1.0
1053791,97890,1.0
1053791,55072,1.0
1053791,311886,1.0
1053791,380693,1.0
1053791,202168,1.0
1053791,296217,1.0
1053791,298545,1.0
1053791,69081,1.0
1053804,358819,4.0
1053804,337166,1.0
1053804,301547,1.0
1053804,118633,1.0
1053804,39207,1.0
1053804,69081,1.0
1053804,143316,1.0
1053804,256694,1.0
1053804,97890,1.0
1053804,55072,1.0
1055029,358819,4.0
1055029,337166,1.0
1055029,301547,1.0
1055029,118633,1.0
1055029,39207,1.0
1055029,69081,1.0
1055029,143316,1.0
1055029,256694,1.0
1055029,97890,1.0
1055029,55072,1.0
1055043,358819,4.0
1055043,337166,1.0
1055043,301547,1.0
1055043,118633,1.0
1055043,39207,1.0
1055043,69081,1.0
1055043,143316,1.0
1055043,256694,1.0
1055043,97890,1.0
1055043,55072,1.0
1055135,358819,4.0
1055135,337166,1.0
1055135,301547,1.0
1055135,118633,1.0
1055135,39207,1.0
1055135,69081,1.0
1055135,143316,1.0
1055135,256694,1.0
1055135,97890,1.0
1055135,55072,1.0
1055484,358819,4.0
1055484,337166,1.0
1055484,301547,1.0
1055484,118633,1.0
1055484,39207,1.0
1055484,69081,1.0
1055484,143316,1.0
1055484,256694,1.0
1055484,97890,1.0
1055484,55072,1.0
1056110,358819,4.0
1056110,337166,1.0
1056110,301547,1.0
1056110,118633,1.0
1056110,39207,1.0
1056110,69081,1.0
1056110,143316,1.0
1056110,256694,1.0
1056110,97890,1.0
1056110,55072,1.0
1056539,358819,4.0
1056539,337166,1.0
1056539,301547,1.0
1056539,118633,1.0
1056539,39207,1.0
1056539,69081,1.0
1056539,143316,1.0
1056539,256694,1.0
1056539,97890,1.0
1056539,55072,1.0
1056901,119736,91.0
1056901,409804,35.0
1056901,213834,34.0
1056901,439963,32.0
1056901,355994,30.0
1056901,235559,27.0
1056901,65021,25.0
1056901,338395,25.0
1056901,282385,22.0
1056901,445351,21.0
1057715,358819,4.0
1057715,337166,1.0
1057715,301547,1.0
1057715,118633,1.0
1057715,39207,1.0
1057715,69081,1.0
1057715,143316,1.0
1057715,256694,1.0
1057715,97890,1.0
1057715,55072,1.0
1057964,358819,4.0
1057964,39207,1.0
1057964,143316,1.0
1057964,256694,1.0
1057964,97890,1.0
1057964,55072,1.0
1057964,311886,1.0
1057964,380693,1.0
1057964,202168,1.0
1057964,296217,1.0
1058131,358819,4.0
1058131,337166,1.0
1058131,301547,1.0
1058131,118633,1.0
1058131,39207,1.0
1058131,69081,1.0
1058131,143316,1.0
1058131,256694,1.0
1058131,97890,1.0
1058131,55072,1.0
1058570,358819,4.0
1058570,337166,1.0
1058570,301547,1.0
1058570,118633,1.0
1058570,39207,1.0
1058570,69081,1.0
1058570,143316,1.0
1058570,256694,1.0
1058570,97890,1.0
1058570,55072,1.0
1058689,358819,4.0
1058689,337166,1.0
1058689,301547,1.0
1058689,118633,1.0
1058689,39207,1.0
1058689,69081,1.0
1058689,143316,1.0
1058689,256694,1.0
1058689,97890,1.0
1058689,55072,1.0
1059125,358819,4.0
1059125,39207,1.0
1059125,143316,1.0
1059125,256694,1.0
1059125,97890,1.0
1059125,55072,1.0
1059125,311886,1.0
1059125,380693,1.0
1059125,202168,1.0
1059125,296217,1.0
1059949,358819,4.0
1059949,337166,1.0
1059949,301547,1.0
1059949,118633,1.0
1059949,39207,1.0
1059949,69081,1.0
1059949,143316,1.0
1059949,256694,1.0
1059949,97890,1.0
1059949,55072,1.0
1061008,358819,4.0
1061008,337166,1.0
1061008,301547,1.0
1061008,118633,1.0
1061008,39207,1.0
1061008,69081,1.0
1061008,143316,1.0
1061008,256694,1.0
1061008,97890,1.0
1061008,55072,1.0
1061438,358819,4.0
1061438,337166,1.0
1061438,301547,1.0
1061438,118633,1.0
1061438,39207,1.0
1061438,69081,1.0
1061438,143316,1.0
1061438,256694,1.0
1061438,97890,1.0
1061438,55072,1.0
1061749,358819,4.0
1061749,337166,1.0
1061749,301547,1.0
1061749,118633,1.0
1061749,39207,1.0
1061749,69081,1.0
1061749,143316,1.0
1061749,256694,1.0
1061749,97890,1.0
1061749,55072,1.0
1061807,358819,4.0
1061807,337166,1.0
1061807,301547,1.0
1061807,118633,1.0
1061807,39207,1.0
1061807,69081,1.0
1061807,143316,1.0
1061807,256694,1.0
1061807,97890,1.0
1061807,55072,1.0
1062126,358819,4.0
1062126,337166,1.0
1062126,301547,1.0
1062126,118633,1.0
1062126,39207,1.0
1062126,69081,1.0
1062126,143316,1.0
1062126,256694,1.0
1062126,97890,1.0
1062126,55072,1.0
1062133,358819,4.0
1062133,281103,2.0
1062133,213051,1.0
1062133,158666,1.0
1062133,185982,1.0
1062133,432011,1.0
1062133,291877,1.0
1062133,39207,1.0
1062133,143316,1.0
1062133,256694,1.0
1062274,358819,4.0
1062274,337166,1.0
1062274,301547,1.0
1062274,118633,1.0
1062274,39207,1.0
1062274,69081,1.0
1062274,143316,1.0
1062274,256694,1.0
1062274,97890,1.0
1062274,55072,1.0
1062292,358819,4.0
1062292,337166,1.0
1062292,301547,1.0
1062292,118633,1.0
1062292,39207,1.0
1062292,69081,1.0
1062292,143316,1.0
1062292,256694,1.0
1062292,97890,1.0
1062292,55072,1.0
1062448,358819,4.0
1062448,337166,1.0
1062448,301547,1.0
1062448,118633,1.0
1062448,39207,1.0
1062448,69081,1.0
1062448,143316,1.0
1062448,256694,1.0
1062448,97890,1.0
1062448,55072,1.0
1062639,119736,91.0
1062639,409804,35.0
1062639,213834,34.0
1062639,439963,32.0
1062639,355994,30.0
1062639,235559,27.0
1062639,65021,25.0
1062639,338395,25.0
1062639,282385,22.0
1062639,442725,21.0
1062824,358819,4.0
1062824,337166,1.0
1062824,301547,1.0
1062824,118633,1.0
1062824,39207,1.0
1062824,69081,1.0
1062824,143316,1.0
1062824,256694,1.0
1062824,97890,1.0
1062824,55072,1.0
1062951,358819,4.0
1062951,337166,1.0
1062951,301547,1.0
1062951,118633,1.0
1062951,39207,1.0
1062951,69081,1.0
1062951,143316,1.0
1062951,256694,1.0
1062951,97890,1.0
1062951,55072,1.0
1062964,358819,4.0
1062964,337166,1.0
1062964,301547,1.0
1062964,118633,1.0
1062964,39207,1.0
1062964,69081,1.0
1062964,143316,1.0
1062964,256694,1.0
1062964,97890,1.0
1062964,55072,1.0
1063265,358819,4.0
1063265,337166,1.0
1063265,301547,1.0
1063265,118633,1.0
1063265,39207,1.0
1063265,69081,1.0
1063265,143316,1.0
1063265,256694,1.0
1063265,97890,1.0
1063265,55072,1.0
1063407,358819,4.0
1063407,337166,1.0
1063407,301547,1.0
1063407,118633,1.0
1063407,39207,1.0
1063407,69081,1.0
1063407,143316,1.0
1063407,256694,1.0
1063407,97890,1.0
1063407,55072,1.0
1063724,358819,4.0
1063724,337166,1.0
1063724,301547,1.0
1063724,118633,1.0
1063724,39207,1.0
1063724,69081,1.0
1063724,143316,1.0
1063724,256694,1.0
1063724,97890,1.0
1063724,55072,1.0
1063820,119736,91.0
1063820,409804,35.0
1063820,213834,34.0
1063820,439963,32.0
1063820,355994,30.0
1063820,235559,27.0
1063820,338395,25.0
1063820,65021,25.0
1063820,282385,22.0
1063820,182407,21.0
1064492,358819,4.0
1064492,337166,1.0
1064492,301547,1.0
1064492,118633,1.0
1064492,39207,1.0
1064492,69081,1.0
1064492,143316,1.0
1064492,256694,1.0
1064492,97890,1.0
1064492,55072,1.0
1064698,358819,4.0
1064698,337166,1.0
1064698,301547,1.0
1064698,118633,1.0
1064698,39207,1.0
1064698,69081,1.0
1064698,143316,1.0
1064698,256694,1.0
1064698,97890,1.0
1064698,55072,1.0
1064728,358819,4.0
1064728,39207,1.0
1064728,143316,1.0
1064728,256694,1.0
1064728,97890,1.0
1064728,55072,1.0
1064728,311886,1.0
1064728,380693,1.0
1064728,202168,1.0
1064728,296217,1.0
1064765,119736,91.0
1064765,409804,35.0
1064765,213834,34.0
1064765,439963,32.0
1064765,355994,30.0
1064765,235559,27.0
1064765,65021,25.0
1064765,338395,25.0
1064765,282385,22.0
1064765,442725,21.0
1064812,119736,91.0
1064812,409804,35.0
1064812,213834,34.0
1064812,439963,32.0
1064812,355994,30.0
1064812,235559,27.0
1064812,65021,25.0
1064812,338395,25.0
1064812,282385,22.0
1064812,445351,21.0
1066021,358819,4.0
1066021,337166,1.0
1066021,301547,1.0
1066021,118633,1.0
1066021,39207,1.0
1066021,69081,1.0
1066021,143316,1.0
1066021,256694,1.0
1066021,97890,1.0
1066021,55072,1.0
1066227,358819,4.0
1066227,337166,1.0
1066227,301547,1.0
1066227,118633,1.0
1066227,39207,1.0
1066227,69081,1.0
1066227,143316,1.0
1066227,256694,1.0
1066227,97890,1.0
1066227,55072,1.0
1066590,358819,4.0
1066590,337166,1.0
1066590,301547,1.0
1066590,118633,1.0
1066590,39207,1.0
1066590,69081,1.0
1066590,143316,1.0
1066590,256694,1.0
1066590,97890,1.0
1066590,55072,1.0
1066761,358819,4.0
1066761,39207,1.0
1066761,143316,1.0
1066761,256694,1.0
1066761,97890,1.0
1066761,55072,1.0
1066761,311886,1.0
1066761,380693,1.0
1066761,202168,1.0
1066761,296217,1.0
1067396,358819,4.0
1067396,337166,1.0
1067396,301547,1.0
1067396,118633,1.0
1067396,39207,1.0
1067396,69081,1.0
1067396,143316,1.0
1067396,256694,1.0
1067396,97890,1.0
1067396,55072,1.0
1068297,358819,4.0
1068297,337166,1.0
1068297,301547,1.0
1068297,118633,1.0
1068297,39207,1.0
1068297,69081,1.0
1068297,143316,1.0
1068297,256694,1.0
1068297,97890,1.0
1068297,55072,1.0
1069364,358819,4.0
1069364,337166,1.0
1069364,301547,1.0
1069364,118633,1.0
1069364,39207,1.0
1069364,69081,1.0
1069364,143316,1.0
1069364,256694,1.0
1069364,97890,1.0
1069364,55072,1.0
1069655,358819,4.0
1069655,337166,1.0
1069655,301547,1.0
1069655,118633,1.0
1069655,39207,1.0
1069655,69081,1.0
1069655,143316,1.0
1069655,256694,1.0
1069655,97890,1.0
1069655,55072,1.0
1069762,358819,4.0
1069762,337166,1.0
1069762,301547,1.0
1069762,118633,1.0
1069762,39207,1.0
1069762,69081,1.0
1069762,143316,1.0
1069762,256694,1.0
1069762,97890,1.0
1069762,55072,1.0
1069852,358819,4.0
1069852,337166,1.0
1069852,301547,1.0
1069852,118633,1.0
1069852,39207,1.0
1069852,69081,1.0
1069852,143316,1.0
1069852,256694,1.0
1069852,97890,1.0
1069852,55072,1.0
1070361,358819,4.0
1070361,337166,1.0
1070361,301547,1.0
1070361,118633,1.0
1070361,39207,1.0
1070361,69081,1.0
1070361,143316,1.0
1070361,256694,1.0
1070361,97890,1.0
1070361,55072,1.0
1070736,196177,12.0
1070736,104116,4.0
1070736,358819,4.0
1070736,74952,3.0
1070736,65621,1.0
1070736,69263,1.0
1070736,39207,1.0
1070736,143316,1.0
1070736,256694,1.0
1070736,97890,1.0
1070792,358819,4.0
1070792,337166,1.0
1070792,301547,1.0
1070792,118633,1.0
1070792,39207,1.0
1070792,69081,1.0
1070792,143316,1.0
1070792,256694,1.0
1070792,97890,1.0
1070792,55072,1.0
1070986,358819,4.0
1070986,118633,1.0
1070986,357560,1.0
1070986,39207,1.0
1070986,143316,1.0
1070986,256694,1.0
1070986,97890,1.0
1070986,55072,1.0
1070986,311886,1.0
1070986,380693,1.0
1071022,358819,4.0
1071022,337166,1.0
1071022,301547,1.0
1071022,118633,1.0
1071022,39207,1.0
1071022,69081,1.0
1071022,143316,1.0
1071022,256694,1.0
1071022,97890,1.0
1071022,55072,1.0
1071561,358819,4.0
1071561,337166,1.0
1071561,301547,1.0
1071561,118633,1.0
1071561,39207,1.0
1071561,69081,1.0
1071561,143316,1.0
1071561,256694,1.0
1071561,97890,1.0
1071561,55072,1.0
1071704,358819,4.0
1071704,337166,1.0
1071704,301547,1.0
1071704,118633,1.0
1071704,39207,1.0
1071704,69081,1.0
1071704,143316,1.0
1071704,256694,1.0
1071704,97890,1.0
1071704,55072,1.0
1071906,358819,4.0
1071906,337166,1.0
1071906,301547,1.0
1071906,118633,1.0
1071906,39207,1.0
1071906,69081,1.0
1071906,143316,1.0
1071906,256694,1.0
1071906,97890,1.0
1071906,55072,1.0
1072041,358819,4.0
1072041,337166,1.0
1072041,301547,1.0
1072041,118633,1.0
1072041,39207,1.0
1072041,69081,1.0
1072041,143316,1.0
1072041,256694,1.0
1072041,97890,1.0
1072041,55072,1.0
1072639,358819,4.0
1072639,337166,1.0
1072639,301547,1.0
1072639,118633,1.0
1072639,39207,1.0
1072639,69081,1.0
1072639,143316,1.0
1072639,256694,1.0
1072639,97890,1.0
1072639,55072,1.0
1072640,358819,4.0
1072640,337166,1.0
1072640,301547,1.0
1072640,118633,1.0
1072640,39207,1.0
1072640,69081,1.0
1072640,143316,1.0
1072640,256694,1.0
1072640,97890,1.0
1072640,55072,1.0
1073059,358819,4.0
1073059,337166,1.0
1073059,301547,1.0
1073059,118633,1.0
1073059,39207,1.0
1073059,69081,1.0
1073059,143316,1.0
1073059,256694,1.0
1073059,97890,1.0
1073059,55072,1.0
1073338,358819,4.0
1073338,337166,1.0
1073338,301547,1.0
1073338,118633,1.0
1073338,39207,1.0
1073338,69081,1.0
1073338,143316,1.0
1073338,256694,1.0
1073338,97890,1.0
1073338,55072,1.0
1073579,358819,4.0
1073579,337166,1.0
1073579,301547,1.0
1073579,118633,1.0
1073579,39207,1.0
1073579,69081,1.0
1073579,143316,1.0
1073579,256694,1.0
1073579,97890,1.0
1073579,55072,1.0
1073989,358819,4.0
1073989,337166,1.0
1073989,301547,1.0
1073989,118633,1.0
1073989,39207,1.0
1073989,69081,1.0
1073989,143316,1.0
1073989,256694,1.0
1073989,97890,1.0
1073989,55072,1.0
1074314,358819,4.0
1074314,39207,1.0
1074314,143316,1.0
1074314,256694,1.0
1074314,97890,1.0
1074314,55072,1.0
1074314,311886,1.0
1074314,380693,1.0
1074314,202168,1.0
1074314,296217,1.0
1074674,358819,4.0
1074674,337166,1.0
1074674,301547,1.0
1074674,118633,1.0
1074674,39207,1.0
1074674,69081,1.0
1074674,143316,1.0
1074674,256694,1.0
1074674,97890,1.0
1074674,55072,1.0
1074758,358819,4.0
1074758,337166,1.0
1074758,301547,1.0
1074758,118633,1.0
1074758,39207,1.0
1074758,69081,1.0
1074758,143316,1.0
1074758,256694,1.0
1074758,97890,1.0
1074758,55072,1.0
1074997,358819,4.0
1074997,337166,1.0
1074997,301547,1.0
1074997,118633,1.0
1074997,39207,1.0
1074997,69081,1.0
1074997,143316,1.0
1074997,256694,1.0
1074997,97890,1.0
1074997,55072,1.0
1075220,358819,4.0
1075220,337166,1.0
1075220,301547,1.0
1075220,118633,1.0
1075220,39207,1.0
1075220,69081,1.0
1075220,143316,1.0
1075220,256694,1.0
1075220,97890,1.0
1075220,55072,1.0
1075324,264801,2.0
1075324,233734,1.0
1075324,310318,1.0
1075324,97890,1.0
1075324,55072,1.0
1075324,311886,1.0
1075324,380693,1.0
1075324,202168,1.0
1075324,296217,1.0
1075324,298545,1.0
1075805,358819,4.0
1075805,337166,1.0
1075805,301547,1.0
1075805,118633,1.0
1075805,39207,1.0
1075805,69081,1.0
1075805,143316,1.0
1075805,256694,1.0
1075805,97890,1.0
1075805,55072,1.0
1076117,358819,4.0
1076117,337166,1.0
1076117,301547,1.0
1076117,118633,1.0
1076117,39207,1.0
1076117,69081,1.0
1076117,143316,1.0
1076117,256694,1.0
1076117,97890,1.0
1076117,55072,1.0
1076143,358819,4.0
1076143,337166,1.0
1076143,301547,1.0
1076143,118633,1.0
1076143,39207,1.0
1076143,69081,1.0
1076143,143316,1.0
1076143,256694,1.0
1076143,97890,1.0
1076143,55072,1.0
1076248,358819,4.0
1076248,337166,1.0
1076248,301547,1.0
1076248,118633,1.0
1076248,39207,1.0
1076248,69081,1.0
1076248,143316,1.0
1076248,256694,1.0
1076248,97890,1.0
1076248,55072,1.0
1076779,358819,4.0
1076779,337166,1.0
1076779,301547,1.0
1076779,118633,1.0
1076779,39207,1.0
1076779,69081,1.0
1076779,143316,1.0
1076779,256694,1.0
1076779,97890,1.0
1076779,55072,1.0
1076809,358819,4.0
1076809,337166,1.0
1076809,301547,1.0
1076809,118633,1.0
1076809,39207,1.0
1076809,69081,1.0
1076809,143316,1.0
1076809,256694,1.0
1076809,97890,1.0
1076809,55072,1.0
1076814,358819,4.0
1076814,337166,1.0
1076814,301547,1.0
1076814,118633,1.0
1076814,39207,1.0
1076814,69081,1.0
1076814,143316,1.0
1076814,256694,1.0
1076814,97890,1.0
1076814,55072,1.0
1076878,358819,4.0
1076878,39207,1.0
1076878,143316,1.0
1076878,256694,1.0
1076878,97890,1.0
1076878,55072,1.0
1076878,311886,1.0
1076878,380693,1.0
1076878,202168,1.0
1076878,296217,1.0
1077167,358819,4.0
1077167,337166,1.0
1077167,301547,1.0
1077167,118633,1.0
1077167,39207,1.0
1077167,69081,1.0
1077167,143316,1.0
1077167,256694,1.0
1077167,97890,1.0
1077167,55072,1.0
1077428,358819,4.0
1077428,337166,1.0
1077428,301547,1.0
1077428,118633,1.0
1077428,39207,1.0
1077428,69081,1.0
1077428,143316,1.0
1077428,256694,1.0
1077428,97890,1.0
1077428,55072,1.0
1077682,358819,4.0
1077682,118633,1.0
1077682,39207,1.0
1077682,143316,1.0
1077682,256694,1.0
1077682,97890,1.0
1077682,55072,1.0
1077682,311886,1.0
1077682,380693,1.0
1077682,202168,1.0
1078244,358819,4.0
1078244,337166,1.0
1078244,301547,1.0
1078244,118633,1.0
1078244,39207,1.0
1078244,69081,1.0
1078244,143316,1.0
1078244,256694,1.0
1078244,97890,1.0
1078244,55072,1.0
1078542,358819,4.0
1078542,337166,1.0
1078542,301547,1.0
1078542,118633,1.0
1078542,39207,1.0
1078542,69081,1.0
1078542,143316,1.0
1078542,256694,1.0
1078542,97890,1.0
1078542,55072,1.0
1078712,358819,4.0
1078712,39207,1.0
1078712,143316,1.0
1078712,256694,1.0
1078712,97890,1.0
1078712,55072,1.0
1078712,311886,1.0
1078712,380693,1.0
1078712,202168,1.0
1078712,296217,1.0
1078727,358819,4.0
1078727,337166,1.0
1078727,301547,1.0
1078727,118633,1.0
1078727,39207,1.0
1078727,69081,1.0
1078727,143316,1.0
1078727,256694,1.0
1078727,97890,1.0
1078727,55072,1.0
1079359,358819,4.0
1079359,337166,1.0
1079359,301547,1.0
1079359,118633,1.0
1079359,39207,1.0
1079359,69081,1.0
1079359,143316,1.0
1079359,256694,1.0
1079359,97890,1.0
1079359,55072,1.0
1079879,358819,4.0
1079879,337166,1.0
1079879,301547,1.0
1079879,118633,1.0
1079879,39207,1.0
1079879,69081,1.0
1079879,143316,1.0
1079879,256694,1.0
1079879,97890,1.0
1079879,55072,1.0
1079907,358819,4.0
1079907,337166,1.0
1079907,301547,1.0
1079907,118633,1.0
1079907,39207,1.0
1079907,69081,1.0
1079907,143316,1.0
1079907,256694,1.0
1079907,97890,1.0
1079907,55072,1.0
1080012,358819,4.0
1080012,337166,1.0
1080012,301547,1.0
1080012,118633,1.0
1080012,39207,1.0
1080012,69081,1.0
