visitorid,itemid,recommendation_score,feedback,feedback_score,updated_score,updated_rank,recommendation_score_user,updated_score_user,feedback_score_user,personalization_score,personalized_rank
1180603,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
1180603,69081,1.0,Like,1,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
1180603,143316,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
1180603,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
1180603,97890,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
1180603,55072,1.0,Like,1,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
1180614,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
1180614,118633,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
1180614,39207,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
1180614,143316,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
1180614,256694,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
1180614,97890,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
1180614,55072,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
1180614,311886,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
1180614,380693,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
1180614,202168,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
1180665,358819,4.0,Like,1,1.0,1,1.4,1.0,0.8,0.9500000000000001,1
1180665,50928,2.0,Neutral,0,1.0,2,1.4,1.0,0.8,0.9500000000000001,2
1180665,168367,1.0,Like,1,1.0,3,1.4,1.0,0.8,0.9500000000000001,3
1180665,21970,1.0,Like,1,1.0,4,1.4,1.0,0.8,0.9500000000000001,4
1180665,279166,1.0,Neutral,0,1.0,5,1.4,1.0,0.8,0.9500000000000001,5
1180665,284156,1.0,Like,1,1.0,6,1.4,1.0,0.8,0.9500000000000001,6
1180665,118633,1.0,Like,1,1.0,7,1.4,1.0,0.8,0.9500000000000001,7
1180665,373637,1.0,Like,1,1.0,8,1.4,1.0,0.8,0.9500000000000001,8
1180665,39207,1.0,Like,1,1.0,9,1.4,1.0,0.8,0.9500000000000001,9
1180665,143316,1.0,Like,1,1.0,10,1.4,1.0,0.8,0.9500000000000001,10
1180803,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
1180803,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
1180803,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
1180803,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
1180803,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
1180803,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
1180803,338395,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
1180803,65021,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
1180803,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
1180803,182407,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
1181316,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1181316,123793,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1181316,334520,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1181316,176340,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1181316,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1181316,143316,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1181316,256694,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1181316,97890,1.0,Neutral,0,1.0,8,1.3,1.0,0.9,0.975,8
1181316,55072,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1181316,311886,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1181440,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
1181440,118633,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
1181440,39207,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
1181440,143316,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
1181440,256694,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
1181440,97890,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
1181440,55072,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
1181440,311886,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
1181440,380693,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
1181440,202168,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
1182092,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.9,0.975,1
1182092,289962,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1182092,179601,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1182092,39207,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1182092,143316,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1182092,256694,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1182092,97890,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1182092,55072,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1182092,311886,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1182092,380693,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1182374,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
1182374,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
1182374,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
1182374,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
1182374,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
1182374,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
1182374,65021,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
1182374,338395,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
1182374,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
1182374,445351,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
1182712,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1182712,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1182712,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1182712,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1182712,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1182712,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1182712,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1182712,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1182712,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1182712,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1183196,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.6,0.9,1
1183196,337166,1.0,Like,1,1.0,2,1.3,1.0,0.6,0.9,2
1183196,301547,1.0,Like,1,1.0,3,1.3,1.0,0.6,0.9,3
1183196,118633,1.0,Like,1,1.0,4,1.3,1.0,0.6,0.9,4
1183196,39207,1.0,Like,1,1.0,5,1.3,1.0,0.6,0.9,5
1183196,69081,1.0,Like,1,1.0,6,1.3,1.0,0.6,0.9,6
1183196,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.6,0.9,7
1183196,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.6,0.9,8
1183196,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.6,0.9,9
1183196,55072,1.0,Like,1,1.0,10,1.3,1.0,0.6,0.9,10
1183623,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1183623,118633,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1183623,39207,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1183623,143316,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1183623,256694,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1183623,97890,1.0,Neutral,0,1.0,6,1.3,1.0,0.9,0.975,6
1183623,55072,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1183623,311886,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1183623,380693,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1183623,202168,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1184086,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1184086,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1184086,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1184086,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1184086,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1184086,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.9,0.975,6
1184086,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1184086,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1184086,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1184086,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1184247,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1184247,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1184247,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1184247,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1184247,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1184247,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.9,0.975,6
1184247,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1184247,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1184247,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1184247,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1184388,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1184388,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1184388,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1184388,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1184388,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.9,0.975,5
1184388,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1184388,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1184388,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1184388,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1184388,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1184426,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1184426,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1184426,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1184426,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1184426,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1184426,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1184426,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1184426,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1184426,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1184426,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1184814,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.9,0.975,1
1184814,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1184814,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1184814,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1184814,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1184814,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1184814,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1184814,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1184814,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1184814,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1184960,119736,91.0,Like,1,1.0,1,34.2,1.0,0.9,0.975,1
1184960,409804,35.0,Like,1,1.0,2,34.2,1.0,0.9,0.975,2
1184960,213834,34.0,Like,1,1.0,3,34.2,1.0,0.9,0.975,3
1184960,439963,32.0,Like,1,1.0,4,34.2,1.0,0.9,0.975,4
1184960,355994,30.0,Like,1,1.0,5,34.2,1.0,0.9,0.975,5
1184960,235559,27.0,Like,1,1.0,6,34.2,1.0,0.9,0.975,6
1184960,65021,25.0,Like,1,1.0,7,34.2,1.0,0.9,0.975,7
1184960,338395,25.0,Like,1,1.0,8,34.2,1.0,0.9,0.975,8
1184960,282385,22.0,Like,1,1.0,9,34.2,1.0,0.9,0.975,9
1184960,445351,21.0,Neutral,0,1.0,10,34.2,1.0,0.9,0.975,10
1185663,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1185663,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1185663,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.9,0.975,3
1185663,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1185663,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1185663,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1185663,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1185663,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
1185663,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1185663,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1185800,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1185800,118633,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1185800,39207,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1185800,143316,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1185800,256694,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1185800,97890,1.0,Neutral,0,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1185800,55072,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1185800,311886,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1185800,380693,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1185800,202168,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1186178,239871,4.0,Like,1,1.0,1,2.2,1.0,0.7,0.9249999999999999,1
1186178,358819,4.0,Like,1,1.0,2,2.2,1.0,0.7,0.9249999999999999,2
1186178,53316,3.0,Neutral,0,1.0,3,2.2,1.0,0.7,0.9249999999999999,3
1186178,376358,3.0,Like,1,1.0,4,2.2,1.0,0.7,0.9249999999999999,4
1186178,268682,3.0,Like,1,1.0,5,2.2,1.0,0.7,0.9249999999999999,5
1186178,63136,1.0,Like,1,1.0,6,2.2,1.0,0.7,0.9249999999999999,6
1186178,383912,1.0,Like,1,1.0,7,2.2,1.0,0.7,0.9249999999999999,7
1186178,118633,1.0,Neutral,0,1.0,8,2.2,1.0,0.7,0.9249999999999999,8
1186178,39207,1.0,Neutral,0,1.0,9,2.2,1.0,0.7,0.9249999999999999,9
1186178,143316,1.0,Like,1,1.0,10,2.2,1.0,0.7,0.9249999999999999,10
1186307,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
1186307,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
1186307,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
1186307,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
1186307,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
1186307,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
1186307,65021,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
1186307,338395,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
1186307,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
1186307,182407,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
1186552,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1186552,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1186552,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1186552,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1186552,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1186552,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1186552,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1186552,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1186552,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1186552,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1186660,340093,1.0,Neutral,0,1.0,1,1.0,1.0,0.7777777777777778,0.9444444444444444,1
1186660,385475,1.0,Like,1,1.0,2,1.0,1.0,0.7777777777777778,0.9444444444444444,2
1186660,97890,1.0,Like,1,1.0,3,1.0,1.0,0.7777777777777778,0.9444444444444444,3
1186660,55072,1.0,Like,1,1.0,4,1.0,1.0,0.7777777777777778,0.9444444444444444,4
1186660,311886,1.0,Like,1,1.0,5,1.0,1.0,0.7777777777777778,0.9444444444444444,5
1186660,380693,1.0,Like,1,1.0,6,1.0,1.0,0.7777777777777778,0.9444444444444444,6
1186660,202168,1.0,Like,1,1.0,7,1.0,1.0,0.7777777777777778,0.9444444444444444,7
1186660,296217,1.0,Neutral,0,1.0,8,1.0,1.0,0.7777777777777778,0.9444444444444444,8
1186660,298545,1.0,Like,1,1.0,9,1.0,1.0,0.7777777777777778,0.9444444444444444,9
1186765,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1186765,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1186765,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1186765,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1186765,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1186765,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1186765,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1186765,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1186765,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1186765,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1187525,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
1187525,118633,1.0,Neutral,0,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
1187525,39207,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
1187525,143316,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
1187525,256694,1.0,Like,1,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
1187525,97890,1.0,Neutral,0,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
1187525,55072,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
1187525,311886,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
1187525,380693,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
1187525,202168,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
1188162,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
1188162,337166,1.0,Like,1,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
1188162,301547,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
1188162,118633,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
1188162,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
1188162,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
1188162,143316,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
1188162,256694,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
1188162,97890,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
1188162,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
1188210,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1188210,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1188210,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1188210,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1188210,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1188210,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1188210,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1188210,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.9,0.975,8
1188210,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1188210,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1188437,119736,91.0,Like,1,1.0,1,34.2,1.0,0.9,0.975,1
1188437,409804,35.0,Like,1,1.0,2,34.2,1.0,0.9,0.975,2
1188437,213834,34.0,Like,1,1.0,3,34.2,1.0,0.9,0.975,3
1188437,439963,32.0,Like,1,1.0,4,34.2,1.0,0.9,0.975,4
1188437,355994,30.0,Like,1,1.0,5,34.2,1.0,0.9,0.975,5
1188437,235559,27.0,Neutral,0,1.0,6,34.2,1.0,0.9,0.975,6
1188437,65021,25.0,Like,1,1.0,7,34.2,1.0,0.9,0.975,7
1188437,338395,25.0,Like,1,1.0,8,34.2,1.0,0.9,0.975,8
1188437,282385,22.0,Like,1,1.0,9,34.2,1.0,0.9,0.975,9
1188437,182407,21.0,Like,1,1.0,10,34.2,1.0,0.9,0.975,10
1188962,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1188962,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1188962,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1188962,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1188962,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1188962,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1188962,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1188962,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1188962,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1188962,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1189013,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1189013,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1189013,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1189013,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1189013,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1189013,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1189013,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1189013,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1189013,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1189013,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1189047,86532,11.0,Like,1,1.0,1,4.0,1.0,1.0,1.0,1
1189047,188051,9.0,Like,1,1.0,2,4.0,1.0,1.0,1.0,2
1189047,358819,4.0,Like,1,1.0,3,4.0,1.0,1.0,1.0,3
1189047,381377,3.0,Like,1,1.0,4,4.0,1.0,1.0,1.0,4
1189047,466436,3.0,Like,1,1.0,5,4.0,1.0,1.0,1.0,5
1189047,319992,2.0,Like,1,1.0,6,4.0,1.0,1.0,1.0,6
1189047,337698,2.0,Like,1,1.0,7,4.0,1.0,1.0,1.0,7
1189047,323175,2.0,Like,1,1.0,8,4.0,1.0,1.0,1.0,8
1189047,166306,2.0,Like,1,1.0,9,4.0,1.0,1.0,1.0,9
1189047,301682,2.0,Like,1,1.0,10,4.0,1.0,1.0,1.0,10
1189148,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
1189148,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
1189148,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
1189148,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
1189148,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
1189148,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
1189148,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
1189148,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
1189148,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
1189148,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
1189969,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
1189969,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
1189969,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
1189969,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
1189969,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
1189969,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
1189969,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
1189969,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.9,0.975,8
1189969,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
1189969,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
1190179,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.9,0.975,1
1190179,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
